সকালে	O
Oats	O
রাত্রিবেলা	O
রুটি	O
এরকম	O
ভাবে	O
খেতাম	O
।	O
	
তাতে	O
মোটামুটি	O
অনেকটা	O
Weight	O
কমেছে	O
.	O
	
চেষ্টা	O
করছি	O
আরো	O
Weight	O
কমানোর	O
জন্য	O
।	O
	
তাহলে	O
তুই	O
এখন	O
কি	O
?	O
	
তোর	O
তো	O
Weight	O
অনেকটাই	O
loose	O
হয়েছে	O
.	O
	
আমি	O
দেখলাম	O
তোর	O
Pictures	O
গুলো.কারণ	O
সেই	O
School	O
time	O
এআমি	O
তোকে	O
দেখেছিলাম	O
.	O
	
তারপরে	O
এই	O
Photoতে	O
আমি	O
এখন	O
দেখলাম	O
তো	O
তার	O
জন্য	O
অনেক	O
Difference	O
বুঝতে	O
পারলাম	O
তো	O
তার	O
জন্য	O
আমি	O
তোকে	O
Call	O
করলাম	O
যে	O
তুই	O
এতটা	O
কি	O
করে	O
রোগা	O
হলি	O
আর	O
Lockdown	O
আমি	O
তো	O
ঘরে	O
বসে	O
বসে	O
ছয়	O
সাত	O
কিলো	O
ওজন	O
বাড়িয়েছি	O
.	O
	
তুই	O
জানিস	O
?	O
	
এরকম	O
অবস্থা	O
হয়ে	O
গেছিল	O
আমার	O
.	O
	
তো	O
Last	O
এ	O
আমিও	O
নিজে	O
থেকে	O
Doctor	O
দেখায়নি	O
.	O
	
নিজে	O
থেকে	O
খাবার	O
গুলোকে	O
Maintain	O
করলাম	O
কিছু	O
কিছু	O
খাবার	O
তেল	O
জাতীয়	O
জিনিস	O
বাইরের	O
খাবারগুলো	O
Avoid	O
করলাম	O
বিশেষ	O
করে	O
মিষ্টি	O
যেটা	O
খুব	O
পছন্দের	O
জিনিস	O
আর	O
কি	O
ছাড়া	O
যায়	O
না	O
তো	O
সেগুলোকেও	O
আমি	O
Avoid	O
করলাম	O
করে	O
করে	O
এখন	O
মোটামুটি	O
ঠিক	O
আছে	O
।	O
	
তো	O
বলতো	O
বাড়ির	O
এর	O
সবাই	O
কেমন	O
আছে	O
এখন	O
?	O
	
বাড়ির	O
সবাই	O
তো	O
ভালো	O
আছে	O
কিন্তু	O
এই	O
Covid	O
সামনে	O
গেল	O
তখন	O
Covid	O
এর	O
Time	O
এ	O
তো	O
আমার	O
বাড়িতে	O
আমার	O
বাবা	O
মায়ের	O
Covid	O
হয়েছিল	O
তো	O
তার	O
জন্যে	O
খুব	O
Problem	O
Face	O
করতে	O
হয়েছে	O
আমার	O
উম	O
ও	O
সেই	O
Situation	O
এ	O
কি	O
করলি	O
?	O
	
মানে	B-pet_R
First	O
এ	O
তো	O
Covid	O
যখন	O
আ	O
বাবার	O
Symptom	O
গুলো	O
দেখা	O
যাচ্ছিল	O
তখন	O
আমরা	O
অতটাও	O
বুঝতে	O
পারিনি	O
যে	O
এটা	O
Covid	O
ছিলো	O
তো	O
বাবা	O
Normally	O
বাড়ি	O
থেকে	O
বেরিয়েছিল	O
বাড়িতে	O
ফেরার	O
সময়	O
দেখছি	O
বাবা	O
Phone	O
করেই	O
আমার	O
বাবা	O
বলছে	O
যে	O
আমার	O
খুব	O
শরীরটা	O
খারাপ	O
লাগছে	O
একটু	O
নিঃশ্বাসে	O
problem	O
হচ্ছে	O
মাথা	O
ব্যথা	O
করছে	O
এরকমই	O
Symptom	O
গুলো	O
বলছিল	O
তো	O
তখন	O
ভাবছিলাম	O
হয়তো	O
ঠান্ডা	O
লেগেছে	O
এটা	O
কারণ	O
সেই	O
সময়	O
খুব	O
গরম	O
ছিল	O
তো	O
ঠাণ্ডা	O
জলও	O
খাওয়া	O
হচ্ছিল	O
তো	O
ভাবছিলাম	O
যে	O
হয়তো	O
ঠান্ডা	O
লেগে	O
এরকম	O
শরীরে	O
Problem	O
হচ্ছে	O
তো	O
বাবা	O
বাড়িতে	O
আসলো	O
তারপরে	O
কিছুক্ষণ	O
পর	O
বলছে	O
যে	O
আমি	O
কিছুর	O
গন্ধ	O
পাচ্ছি	O
না	O
তো	O
এরকম	O
Problem	O
হচ্ছে	O
।	O
	
মানে	B-pet_R
আমার	O
বাবা	O
একে	O
বারে	O
গন্ধ	O
পাচ্ছিল	O
।	O
	
এমন	O
না	O
মানে	B-pet_R
স্বাদটা	O
খুবই	O
কম	O
পাচ্ছিল	O
আর	O
গন্ধটা	O
বলতে	O
গেলে	O
খুব	O
হালকা	O
পাচ্ছিল	O
।	O
	
কিন্তু	O
আমার	O
মা	B-false_R
যখন	I-false_R
মায়ের	B-edit_R
যখন	I-edit_R
Covid	O
হয়েছিল	O
,	O
কিন্তু	O
মা	O
একদমই	O
গন্ধ	O
পায়নি	O
আর	O
খাবারের	O
স্বাদ	O
বুঝতে	O
পারছিল	O
না	O
।	O
	
বমি	O
বমি	O
পাচ্ছিল	O
এরকম	O
ব্যাপারটা	O
খুব	O
আমার	O
মায়ের	O
হয়েছিল	O
।	O
	
তো	O
বাবার	O
যখন	O
এরকম	O
হলো	O
তো	O
finally	O
আমাদের	O
Test	O
করাতে	O
হলো	O
।	O
	
Positive	O
আসার	O
পর	O
তো	B-filler_R
তখন	O
Doctor	O
একদম	O
বলে	O
দিয়েছিল	O
যে	O
ঘর	O
থেকে	O
বেরোনো	O
যাবে	O
না	O
।	O
	
ঘরেই	O
থাকতে	O
হবে	O
,	O
আর	O
খুব	O
হালকা	O
খাবার	O
খেতে	O
হবে	O
।	O
	
আর	O
যা	O
যা	O
ওষুধ	O
আছে	O
সেইগুলো	O
মেনে	O
চলতে	O
হবে	O
.	O
	
যেনো	O
একদমই	O
বাড়ির	O
বাইরে	O
থেকে	O
যেন	O
নাই	O
বেরোয়	O
এরকম	O
বলে	O
দিয়েছিলো	O
তো	O
বাড়ি	O
থেকে	O
না	O
বেরোলে	O
বাবা	O
আর	O
সবকিছু	O
করে	O
,	O
তো	O
বাবাই	O
না	O
বেরোলে	O
তো	O
হবে	O
না	O
তো	O
এই	O
জন্যেই	O
পাড়ার	O
লোক	O
অনেক	O
Help	O
করেছে	O
.	O
	
কিন্তু	O
মানে	B-pet_R
যেটা	O
Problem	O
হয়	O
যে	O
মানে	B-pet_R
একা	O
একটা	O
আমাদের	O
তো	O
বাড়ি	O
তো	O
তুই	O
জানিসই	O
একটা	O
Room	O
ছিল	O
ওর	O
মধ্যে	O
আমরা	O
তিনজনই	O
থাকতাম	O
তো	O
এক	B-repair_R
তখন	O
ও	O
এরকম	B-Alteration
situation	O
এ	O
থাকতে	O
থাকতে	O
আমার	O
মায়েরও	O
Covid	O
হয়ে	O
গেল	O
যখন	O
তো	O
Finally	O
সবারই	O
বলতে	O
গেলে	O
আমারও	O
Covid	O
এর	O
Symptom	O
দেখা	O
গেছে	O
।	O
	
কিন্তু	O
অতটাও	O
আমাকে	O
Attack	O
করতে	O
পারিনি	O
।	O
	
আমার	O
মায়ের	O
খুব	O
শরীর	O
খারাপ	O
.	O
	
কারণ	O
আমার	O
মা	O
খুব	O
Weak	O
মানে	B-pet_R
কিছু	O
হলেই	O
আমার	O
মা	O
বেশি	O
Weak	O
হয়ে	O
যায়	O
।	O
	
তো	O
তারজন্যে	O
আমার	O
মাএর	O
শরীরটা	O
বাবার	O
থেকে	O
বেশি	O
খারাপ	O
হয়েছিল	O
।	O
	
বাবা	O
যেটা	O
সহ্য	O
করে	O
নিতে	O
পারে	O
শরীর	O
খারাপ	O
হলে	O
আমার	O
মা	O
সেটা	O
সহ্য	O
করতে	O
পারে	O
না	O
।	O
	
তো	O
তার	O
জন্য	O
আমার	O
মায়ের	O
খুব	O
শরীর	O
খারাপ	O
হয়েছিল	O
।	O
	
তো	O
খাবারের	O
মধ্যে	O
কি	O
বলতো	O
একদমই	O
Rich	O
জাতীয়	O
কোনো	O
খাবার	O
খেতে	O
বারন	O
করেছিল	O
।	O
	
তেল	O
কম	O
বা	O
মানে	B-pet_R
সিদ্ধ	O
Type	O
এর	O
খাবার	O
খেতে	O
বলেছিলো	O
আর	O
বলেছিলো	O
Healthy	O
খাবার	O
খেতে	O
তো	O
Fruit	O
খাওয়া	O
হয়েছিল	O
যেমন	O
Almond	O
তারপর	O
কাজু	O
এসব	O
আ	B-filler_R
Dry	O
fruitsখাওয়া	O
হয়েছিল	O
।	O
	
আ	O
ঔষুধ	O
যেইগুলো	O
Covid	O
যেন	O
না	O
হয়	O
সেই	O
ঔষুধ	O
গুলো	O
আমরা	O
খেয়েছিলাম	O
।	O
	
তার	O
পরেও	O
আবার	O
Covid	O
হয়ে	O
গেছিলো	O
আমার	O
মাএর	O
।	O
	
আমার	O
মানে	B-pet_R
কিছু	O
কিছু	O
Symptom	O
ছিল	O
।	O
	
কিন্তু	O
অতটাও	O
শরীর	O
খারাপ	O
করতে	O
পারে	O
নি	O
আমার	O
আর	O
খাবার	O
মানে	B-pet_R
মোটামোটি	O
ওরকমই	O
খাওয়া	O
হয়েছিল	O
।	O
	
এছাড়া	O
তারপরে	O
তো	O
এক	O
মাস	O
পর	O
সব	O
ঠিকই	O
হয়ে	O
গেলো	O
তারপরে	O
Test	O
করানোর	O
পর	O
দেখলাম	O
যে	O
Negative	O
এসেছে	O
।	O
	
তোর	O
বাড়িতে	O
covid	O
এর	O
সময়	O
কিরকম	O
অবস্থা	O
ছিল	O
রে	O
?	O
	
আরে	O
আমাদের	O
বাড়িতে	O
Covid	O
এর	O
সময়	O
সেরকম	O
ভাবে	O
কারোর	O
Covid	O
মানে	B-pet_R
দেখানোর	O
পর	O
ধরা	O
পরে	O
নি	O
।	O
	
কিন্তু	O
Symptoms	O
গুলো	O
কিছু	O
কিছু	O
ছিল	O
যেরকম	O
আমার	O
বাবার	O
Problem	O
হচ্ছিলো	O
খুব	O
জ্বর	O
ছিল	O
।	O
	
First	O
আমার	O
বাবার	O
হয়	O
তারপর	O
আমার	O
বাবা	O
যাই	O
খেত	O
কোনো	O
Taste	O
পেতো	O
না	O
গন্ধ	O
পেতো	O
না	O
তো	O
Test	O
করার	O
পর	O
কোনো	O
কিছু	O
আসে	O
নি	O
Negative	O
ই	O
এসেছে	O
সব	O
তো	O
বাবা	O
তারপর	O
কিছুদিনের	O
মধ্যে	O
ঠিক	O
হয়ে	O
যায়	O
তারপরে	O
হয়	O
আমার	O
এবার	O
আমার	O
জ্বর	O
হলে	O
তো	O
খুব	O
Problem	O
হয়	O
আমার	O
মোটামোটি	O
একদম	O
সব	O
ইয়ে	O
হয়ে	O
গেছিলো	O
Pressure	O
low	O
হয়ে	O
গেছিলো	O
মাথা	O
প্রচন্ড	O
ঘুরতো	O
মানে	B-pet_R
আমি	O
ঠিক	O
মতো	O
দাঁড়াতে	O
পারতাম	O
না	O
।	O
	
আমি	O
এতো	O
পরিমানে	O
Weak	O
হয়ে	O
গেছিলাম	O
তো	O
তারপরে	O
Doctor	O
দেখলাম	O
অনেক	O
Medicine	O
দিয়েছিলো	O
।	O
	
Medicine	O
গুলো	O
Intake	O
করার	O
পরে	O
মোটামোটি	O
তারপর	O
ঠিক	O
হলো	O
।	O
	
কিন্তু	O
তারপর	O
আমার	O
মার	O
আর	O
আমার	O
বোনের	O
হলো	O
বোনের	O
হওয়ার	O
পরে	O
তো	O
ওরা	O
মোটামোটি	O
Vitamin	O
C	O
জাতীয়	O
জিনিস	O
গুলো	O
খেতে	O
বলছিলো	O
না	O
যে	O
ওটা	O
খেলে	O
একটু	O
কম	O
হবে	O
বা	O
ভালো	O
হয়ে	O
যাবে	O
খুব	O
তাড়াতাড়ি	O
তো	O
যেমন	O
লেবু	O
তেবু	O
ওসব	O
ওদের	O
খাওয়ানো	O
হলো	O
খাওয়ানোর	O
পরে	O
মোটামোটি	O
ওরা	O
ঠিক	O
হলো	O
।	O
	
হওয়ার	O
পরে	O
এখন	O
মোটামোটি	O
সব	O
ঠিক	O
আছে	O
।	O
	
তো	O
তোর	O
মায়ের	O
আমি	O
শুনছিলাম	O
এই	O
কিছুদন	O
ধরে	O
নাকি	O
খুব	O
শরীর	O
টা	O
খারাপ	O
ছিল	O
কি	O
problem	O
হচ্ছিলো	O
নাকি	O
খুব	O
আমি	O
শুনলাম	O
,	O
তোর	O
মা	O
এখন	O
ভালো	O
আছে	O
?	O
	
হ্যাঁ	O
আমার	O
মায়ের	O
খুব	O
Acidity	O
এর	O
Problem	O
আছে	O
তো	O
Acidity	O
হয়ে	O
গেলে	O
মানে	B-pet_R
কি	O
বলতো	O
?	O
	
মানে	B-pet_R
মোটামোটি	O
তো	O
আমাদের	O
বাড়িতে	O
Rich	O
খাবার	O
হয়	O
তার	O
জন্য	O
তো	O
আমার	O
Figur	O
টা	O
এতো	O
সুন্দর	O
মোটাসোটা	O
হয়ে	O
গেছি	O
না	O
তো	O
Rich	O
খাবার	O
আমার	O
বাড়িতে	O
সব	O
সময়ই	O
হয়	O
।	O
	
তো	O
এরকমই	O
Rich	O
খাবার	O
খেতে	O
খেতে	O
কিছুদিন	O
পর	O
পর	O
ই	O
আমার	O
মার	O
খুব	O
পরিমানে	O
Acid	O
হয়ে	O
যায়	O
Acid	O
হয়ে	O
গেলে	O
খুব	O
বাড়াবাড়ি	O
মানে	B-pet_R
মাথা	O
ব্যথা	O
শরীর	O
ব্যথা	O
এরকম	O
মানে	O
বমিও	O
হয়	O
মাঝে	O
মাঝে	O
তো	O
এইটা	O
খুব	O
আমার	O
মা	O
লেগেই	O
থাকে	O
মানে	B-pet_R
যতক্ষণ	O
না	O
ঔষুধ	O
খাচ্ছি	O
মানে	B-pet_R
Proper	O
ঠিক	O
ঠাক	O
ভাবে	O
থাকছে	O
দু	O
তিন	O
দিন	O
ওরকম	O
acidity	O
হয়ে	O
গেলে	O
আমার	O
মা	O
দু	O
তিন	O
দিন	O
পুরো	O
শরীর	O
খারাপ	O
থাকবে	O
একদম	O
উঠতেই	O
পারবে	O
না	O
এরকম	O
অবস্থা	O
থাকে	O
।	O
	
তার	O
মধ্যে	O
তো	O
মানে	B-pet_R
বাড়িতে	O
family	O
তে	O
মানে	B-pet_R
সবারই	O
Sugar	O
আছে	O
এরকম	O
তো	O
Up	O
down	O
করেই	O
তো	O
সব	O
মিলিয়েই	O
মোটামোটি	O
ঠিকই	O
আছে	O
।	O
	
কিন্তু	O
তাও	O
আমাদের	O
Family	O
তে	O
এতো	O
শরীর	O
খারাপ	O
কারোর	O
Nerve	O
এর	O
Problem	O
কারোর	O
Sugar	O
কারোর	O
Pressure	O
মানে	B-pet_R
লেগেই	O
আছে	O
এরকম	O
।	O
	
আরে	O
তোদের	O
তো	O
Pressure	O
Sugar	O
এসব	O
এর	O
Problem	O
আমাদের	O
বাড়িতে	O
সবার	O
চোখের	O
Problem	O
যার	O
ই	O
দেখো	O
চোখের	O
Power	O
বেড়ে	O
গেছে	O
চোখের	O
এই	O
Problem	O
হচ্ছে	O
সেই	O
Problem	O
হচ্ছে	O
।	O
	
এই	O
Recently	O
আমি	O
চোখ	O
দেখিয়ে	O
এসেছি	O
নিজে	O
তো	O
আমাকে	O
বললো	O
তোমার	O
Plus	O
Power	O
বেড়ে	O
গেছে	O
।	O
	
চশমা	O
নাও	O
তারপর	O
কিছু	O
কিছু	O
Check	O
up	O
করলো	O
ওখানে	O
Doctor	O
দেখলো	O
বললো	O
যে	O
তুমি	O
যেহেতু	O
সবসময়	O
Phone	O
নিয়ে	O
দেখছো	O
এই	O
করছো	O
মানে	B-pet_R
সারাক্ষন	O
একটা	O
TV	O
বোলো	O
Phone	O
বোলো	O
এসব	O
দেখছো	O
তো	O
তার	O
জন্য	O
blue	O
pad	O
এর	O
চশমা	O
use	O
করো	O
আমাকে	O
একটা	O
liquid	O
দিয়েছে	O
।	O
	
Dropper	O
সেগুলো	O
চোখে	O
দেওয়ার	O
জন্য	O
বলেছে	O
তিন	O
বেলা	O
তুই	O
ভাব	O
এরকম	O
Problem	O
গুলো	O
,	O
তোর	O
Family	O
তে	O
শুধু	O
ওটা	O
আর	O
আমার	O
বাড়িতে	O
সবার	O
চোখের	O
Problem	O
আর	O
চোখের	O
Problem	O
,	O
সবারই	O
মোটামোটি	O
চোখের	O
Problem	O
আছে	O
কেননা	O
আমরা	O
এখন	O
যে	O
পরিমানে	O
Phone	O
,	O
Laptop	O
,	O
Computer	O
দেখি	O
তো	O
আমাদের	O
চোখের	O
Problem	O
হওয়াটাই	O
স্বাভাবিক	O
না	O
তো	O
সারাদিন	O
মানে	B-pet_R
চব্বিশ	O
ঘন্টার	O
মধ্যে	O
বলতে	O
গেলে	O
আমরা	O
আট	O
নয়	O
ঘন্টা	O
তো	O
Phone	O
ই	O
দেখি	O
মানে	B-pet_R
কিছু	O
করছি	O
Phone	O
দেখছি	O
।	O
	
মানে	B-pet_R
একটু	O
Off	O
পেলেই	O
Phone	O
টা	O
হাতে	O
Office	O
এ	O
কাজ	O
করছি	O
করার	O
পরে	O
যদি	O
একটু	O
মানে	B-pet_R
Time	O
পাই	O
তখন	O
ই	O
Phone	O
দেখছি	O
চোখ	O
টাকে	O
আমরা	O
কখনো	O
relax	O
করতে	O
দিই	O
না	O
সবসময়ই	O
Phone	O
না	O
হলে	O
laptop	O
নাহলে	O
Computer	O
এরকম	O
করতে	O
করতেই	O
চোখের	O
Power	O
বেড়ে	O
যাচ্ছে	O
।	O
	
আমারও	O
চোখের	O
Problem	O
আছে	O
কদিন	O
আগে	O
তো	O
আমার	O
তোকে	O
হয়তো	O
বলা	O
হয়ে	O
ওঠেনি	O
Phone	O
ও	O
করি	O
নি	O
না	O
এইজন্যে	O
আমার	O
Pressure	O
বেড়ে	O
গিয়ে	O
চোখে	O
Blood	O
চলে	O
এসেছিলো	O
।	O
	
তো	O
অত্যাধিক	O
Pressure	O
বেড়ে	O
গেছে	O
Doctor	O
দেখলাম	O
তো	O
ও	O
বললো	O
যে	O
Pressure	O
বেড়ে	O
গিয়ে	O
চোখে	O
Blood	O
এসেছে	O
তো	O
তখন	O
মানে	B-pet_R
ডাক্তার	O
বললো	O
Weight	O
এর	O
জন্য	O
অনেক	O
সময়	O
Pressure	O
বেড়ে	O
যায়	O
বা	O
খুব	O
চিন্তা	O
করলে	O
ডাক্তার	O
বললো	O
তুমি	O
কি	O
চিন্তা	O
করো	O
তার	O
জন্যে	O
?	O
	
কোনো	O
চিন্তা	O
করি	O
না	O
তাও	O
হয়	O
তো	O
গরমে	O
বা	O
কোনো	O
কারণে	O
এরকম	O
চোখে	O
Pressure	O
চলে	O
এসেছে	O
তো	O
এখন	O
ঠিক	O
ঠাক	O
ই	O
আছি	O
কিন্তু	O
চোখে	O
মনে	O
হয়	O
Power	O
টা	O
বেড়েছে	O
কারণ	O
দেখতে	B-false_R
মানে	B-pet_R
খুব	O
Mobile	O
বা	O
Laptop	O
,	O
Computer	O
দেখলে	O
না	O
মাথা	O
ব্যথা	O
করে	O
তো	O
আমাকেও	O
ভাবছি	O
এবার	O
চোখটা	O
দেখাতে	O
হবে	O
Doctor	O
বলেছিলো	O
যে	O
blood	O
টা	O
সরে	O
গেলে	O
যেন	O
Doctor	O
দেখিয়ে	O
নেওয়ার	O
জন্যে	O
যে	O
Power	O
বেড়েছে	O
কিনা	O
তো	O
আমাকে	O
আর	O
মানে	B-pet_R
Time	O
ও	O
পাই	O
নি	O
আর	O
যাওয়াই	O
হয়	O
নি	O
।	O
	
তাহলে	O
Check	O
up	O
টা	O
করিয়ে	O
নে	O
একটু	O
সময়	O
করে	O
নাহলে	O
আরো	O
বেশি	O
problem	O
হবে	O
না	O
যখন	O
চোখের	O
পাওয়ার	O
চোখের	O
power	O
টা	O
আরো	O
বেশি	O
হয়ে	O
যায়	O
তখন	O
তোকে	O
একটা	O
মোটা	O
Glass	O
এর	O
বেশ	O
চশমা	O
নিতে	O
হবে	O
,	O
তখন	O
তোকে	O
Aunty	O
Aunty	B-repeat_R
লাগবে	O
দেখতে	O
,	O
তো	O
ওটা	O
করার	O
থেকে	O
ভালো	O
না	O
যে	O
তুই	O
আগে	O
গিয়ে	O
দেখিয়ে	O
নে	O
।	O
	
হ্যাঁ	O
দেখাবো	O
ভাবছি	O
এখন	O
এই	O
Work	O
from	O
home	O
করছি	O
এর	O
মধ্যেই	O
যাবো	O
ভাবছি	O
আ	O
Doctor	O
টা	O
দেখিয়ে	O
নেবো	O
দেখিয়ে	O
আবার	O
তোর	O
মতো	O
চশমা	O
নিয়ে	O
নিতে	O
হয়	O
আমাকে	O
আমার	O
চশমা	O
পড়তে	O
একদম	O
ভালো	O
লাগে	O
না	O
।	O
	
কিছু	O
হওয়ার	O
আগে	O
দেখিয়ে	O
নে	O
দেখিয়ে	O
নিয়ে	O
যদি	O
ঔষুধে	O
কাজ	O
শেষ	O
হয়	O
তো	O
ভালো	O
আর	O
নাহলে	O
তো	O
আছেই	O
চশমা	O
কিছু	O
করার	O
নেই	O
।	O
	
এই	O
Recently	O
আমিও	O
তো	O
এতো	O
জ্বর	O
এ	O
ভুগি	O
আমার	O
এতো	O
ঠান্ডার	O
ধাত	O
যে	O
কথায়	O
কথায়	O
একটু	O
বেশি	O
জল	O
ঘাটলে	O
ঠিক	O
ঠান্ডা	O
লেগে	O
যাবে	O
কিছু	O
একটা	O
হয়ে	O
যাবে	O
,	O
এরকম	O
এরকম	B-repeat_R
medicine	O
তো	O
নিতেই	O
হয়	O
শরীর	O
এতটা	O
পরিমানে	O
Weak	O
হয়ে	O
যায়	O
যে	O
আমি	O
কিছুই	O
করতে	O
পারি	O
না	O
last	O
এ	O
আমাকে	O
সব	O
কিছু	O
Office	O
থেকে	O
ছুটি	O
নিতে	O
হয়	O
।	O
	
সব	O
জায়গায়	O
ছুটি	O
নিয়ে	O
ঘরে	O
শুয়ে	O
থাকতে	O
হয়	O
চুপচাপ	O
আর	O
এখন	O
তো	O
মানে	O
একটু	O
ঘাম	O
হলে	O
একটু	O
ঠান্ডা	O
জল	O
খেলে	O
মা	B-false_R
তো	I-false_R
আমার	I-false_R
মা	B-Alteration
তো	I-Alteration
বলেই	I-Alteration
দিয়েছে	I-Alteration
ঠান্ডা	O
জল	O
একদম	O
খাওয়া	O
যাবে	O
না	O
খেলেই	O
আমার	O
গলা	O
বসে	O
যায়	O
নাহলে	O
