इस	B-repair_R
~	I-repair_R
ऐसे	B-Alteration
हालात	I-Alteration
में	O
पुरी	O
दुनिया	O
को	O
जाना	O
ही	O
चाहिए	O
और	O
यही	O
तो	O
हमारे	O
current	O
affairs	O
की	O
बात	O
है	O
की	O
जैसे	O
अफगानिस्तान	O
में	O
तालीबानो	O
ने	O
कब्ज़ा	O
किया	O
तो	O
अः	B-filler_R
दुनिया	O
को	O
पता	O
था	O
कि	O
उसकी	O
public	O
जो	O
है	O
वो	O
बहुत	O
हेरान	O
हो	O
रही	O
है	O
होगी	O
तो	O
अपने	O
देश	O
India	O
ने	O
अः	B-filler_R
और	O
दूसरे	O
देशो	O
ने	O
भी	O
मदद	O
भेजी	O
पर	O
इससे	O
इसके	O
एक	O
नीतिया	O
होती	O
है	O
की	O
जेसे	O
अ	B-filler_R
~	I-filler_R
अफगानिस्तान	O
को	O
अगर	O
अः	B-filler_R
India	O
है	O
वो	O
अपना	O
दे	B-repair_R
~	I-repair_R
मित्र	B-Alteration
अः	B-filler_R
बनाएगा	O
तो	O
जो	O
उन	B-repair_R
~	I-repair_R
हमारे	B-Alteration
अः	B-filler_R
शत्रु	O
देश	O
है	O
जैसे	O
की	O
China	O
और	O
पाकिस्तान	O
उन	B-repair_R
~	I-repair_R
उससे	B-Alteration
भी	O
हमारी	O
help	O
हो	O
सकी	O
अः	B-filler_R
की	O
हम	O
लड़ने	O
में	O
मदद	O
हो	O
सकेगी	O
अः	B-filler_R
हमारी	O
जो	O
नीतिया	O
होती	O
है	O
इसलिए	O
तो	O
हमें	O
current	O
affairs	O
को	O
तो	O
जानना	O
ही	O
चाहिए	O
हां	O
यार	O
तेरी	O
बात	O
पता	O
है	O
बिलकुल	O
सही	O
है	O
यार	O
जैसे	O
कि	O
यार	O
हमरा	O
India	O
जो	O
हम	O
और	O
देशो	O
के	O
साथ	O
मित्रता	O
के	O
जो	O
हाथ	O
बड़ा	O
रहा	O
है	O
तो	O
यार	O
ये	B-repair_R
~	I-repair_R
वो	B-Alteration
उससे	O
हमारी	O
in	B-repeat_R
~	I-repeat_R
India	O
का	O
ही	O
बहुत	O
बड़ा	O
फायदा	O
है	O
क्युकी	O
यार	O
India	O
को	O
जो	O
मतलब	B-pet_R
की	O
economically	O
बहुत	O
सारा	O
benefit	O
हो	O
रहा	O
है	O
और	O
यार	O
जो	O
financially	O
वो	O
भी	O
बहुत	O
सारी	O
help	O
हो	O
राही	O
है	O
तो	O
और	O
जो	O
भारत	O
को	O
जो	O
आयात	O
करना	O
पड़ता	O
है	O
जो	O
बाहर	O
से	O
मंगाना	O
हीं	O
पड़ता	O
है	O
वो	O
~	O
वो	O
दूसरी	O
तो	O
अपने	O
देश	O
में	O
बनाने	O
अः	B-filler_R
बना	O
रहा	O
है	O
तो	O
यार	O
तो	O
इससे	O
क्या	O
होता	O
है	O
की	O
हमें	O
क	B-repeat_R
~	I-repeat_R
कम	I-repeat_R
~	I-repeat_R
कम	I-repeat_R
import	O
करना	O
पड़ता	O
है	O
China	O
से	O
और	B-repeat_R
~	I-repeat_R
और	I-repeat_R
दुसरे	O
जो	O
हमारे	O
शत्रु	O
देश	O
है	O
उन्होसे	B-repair_R
~	I-repair_R
इस	B-Alteration
वजह	I-Alteration
से	O
यार	O
क्या	O
होता	O
है	O
की	O
जो	O
हम	B-repeat_R
~	I-repeat_R
हम	I-repeat_R
financially	O
stable	O
हो	O
जाते	O
हैं	O
strong	O
हो	O
जाते	O
हैं	O
तो	O
यार	B-pet_R
जो	O
हमारे	O
जो	O
शत्रु	O
देश	O
हैं	O
तो	O
उनसे	O
हमें	O
कोई	B-edit_R
लेना	I-edit_R
देना	I-edit_R
वो	I-edit_R
import	O
का	O
लेना	O
देना	O
होता	O
नहीं	O
है	O
फिर	O
यार	B-pet_R
वो	B-repeat_R
~	I-repeat_R
वो	I-repeat_R
ज्यादा	O
मतलब	O
के	O
कुछ	O
ऐसा	O
crisis	O
हा	O
हो	O
जाते	O
है	O
तो	O
यार	O
वो	O
हमें	O
जो	O
import	O
का	O
बहाना	O
ब	B-repair_R
~	I-repair_R
बता	O
कर	O
हमें	O
डरा	O
नही	O
सकते	O
इस	O
वजह	O
से	O
यार	O
हमारा	O
India	O
कई	O
जो	O
इम	B-repair_R
~	I-repair_R
मित्रता	B-Alteration
का	O
हाथ	O
जो	O
India	O
बड़ा	O
रहा	O
है	O
इसमें	O
India	O
का	O
ही	O
बहुत	O
बड़ा	O
फायदा	O
है	O
हा	O
वो	O
तो	O
है	O
और	O
Russia	O
Ukraine	O
युद्ध	O
हुआ	O
उसमें	O
भी	O
अः	B-filler_R
बहुत	O
ज्यादा	O
तबाही	O
हो	O
गई	O
और	O
अः	B-filler_R
दोनों	O
देश	O
लड़	O
रहे	O
थे	O
पर	O
हमारा	O
India	O
था	O
वो	O
शांति	O
चाहता	O
था	O
तो	O
इससे	O
क्या	O
फायदा	O
हुआ	O
कि	O
जो	O
हमारी	O
मित्रता	O
थी	O
वो	O
दोनों	O
देशो	O
से	O
थी	O
तो	O
हमारे	O
जो	O
अः	B-filler_R
लोग	O
वहा	O
रह	O
रहे	O
थे	O
उन्हें	O
वहां	O
से	O
निकालने	O
में	O
बहुत	O
मदद	O
हो	O
चुकी	O
की	O
जेसे	O
वो	O
Indian	O
flag	O
बताते	O
तो	O
उन	B-repair_R
~	I-repair_R
उनको	O
जाने	O
दिया	O
जाता	O
तो	O
ये	O
तो	O
बहुत	O
ही	O
अच्छी	O
बात	O
है	O
इसके	O
साथ	O
साथ	O
अगर	O
देखें	O
जो	O
है	O
वो	O
भी	O
अः	B-filler_R
अपनि	O
पे	O
पहुच	O
गये	O
जो	O
जैसे	O
की	O
अः	B-filler_R
उत्पादन	O
ज्यादा	O
हो	O
गया	O
पर	O
फिर	O
भी	O
दाम	O
है	O
वो	O
नही	O
कम	O
हो	O
रहे	O
क्योंकि	O
जो	O
उसकी	O
आयत	O
होती	O
है	O
उसकी	O
जो	O
refine	O
करने	O
की	O
होती	O
है	O
वो	O
भी	O
बहुत	O
अः	B-filler_R
खर्चा	O
होता	O
है	O
और	O
भारत	O
क्या	O
करता	O
है	O
की	O
वो	O
अः	B-filler_R
जो	O
अरब	O
देश	O
है	O
वहां	O
से	O
लाता	O
है	O
और	O
उसे	O
filter	O
करके	O
वो	O
America	O
और	O
Canada	O
में	O
भी	O
स्थित	O
है	O
तो	O
इस	O
से	O
क्या	O
होता	O
है	O
कि	O
उससे	O
उसकी	O
economy	O
को	O
भी	O
बहुत	O
फ़ायदा	O
होता	O
है	O
इसे	O
बहोत	O
से	O
ज्यादा	O
facts	O
है	O
जो	O
हमें	O
जानने	O
चाहिए	O
हां	O
यार	O
तूने	O
बताया	O
की	O
भारत	O
जो	O
अम्म	B-filler_R
देशो	O
से	O
जो	O
petroleum	O
खरीदता	O
हो	O
उसका	O
भी	O
मेने	O
~	O
बिच	O
में	O
कुछ	O
आया	O
था	O
वो	O
पड़ा	O
था	O
वो	O
Saudi	O
Arabia	O
से	O
India	O
ने	O
बहुत	O
बड़ा	O
किया	O
है	O
जो	O
petroleum	O
का	O
जो	O
अः	B-filler_R
जो	O
कच्चा	O
crude	O
oil	O
होता	O
है	O
ये	O
वो	O
खरीदने	O
का	O
बहुत	O
बड़ा	O
किया	O
और	O
उससे	O
यार	B-pet_R
क्या	O
होता	O
है	O
के	O
हमारा	O
India	O
देश	O
हाँ	O
~	O
खुद	O
देश	O
में	O
बहुत	O
ज्यादा	O
crude	O
oil	O
आयात	O
करेगा	O
देश	O
को	O
जो	O
शुद्ध	O
करने	O
का	O
होता	O
है	O
जो	O
प्रक	B-repair_R
~	I-repair_R
process	B-Alteration
होती	O
है	O
वो	O
करेगा	O
और	O
वो	O
दुसरे	O
देशो	O
में	O
बेच	B-repair_R
~	I-repair_R
बेचेगा	O
तो	O
एक	O
तो	O
भारत	O
जो	O
petroleum	O
के	O
के	O
अन्दर	O
वो	O
अपना	O
भोत	B-repair_R
~	I-repair_R
बहुत	B-Alteration
ज्यादा	O
योगदान	O
देने	O
वाला	O
देश	O
बन	O
जायेगा	O
और	O
दुसरे	O
देशो	O
में	O
अः	O
export	O
करके	O
उसका	O
जो	O
वेदेशी	O
होता	O
है	O
वो	O
भी	O
बहुत	O
सारा	O
हम	O
कमा	O
पायेंगे	O
हां	O
वही	O
ना	O
और	O
जैसे	O
की	O
हमारे	O
अः	B-filler_R
prime	O
minister	O
है	O
वो	O
भी	O
अः	B-filler_R
एक	O
अः	B-filler_R
global	O
leader	O
बन	O
चुके	O
अभी	O
एक	O
आई	O
थी	O
उसमे	O
सबसे	O
लोकप्रिय	O
नेता	O
का	O
दर्जा	O
उन्हें	O
मिल	O
गया	O
था	O
l	O
गौतम	O
अदानी	O
की	O
जो	O
नई	O
net	O
worth	O
थी	O
वोhindenburg	O
report	O
के	O
आने	O
के	O
बाद	O
बहोत	O
ही	O
ज्यादा	O
गिर	O
गयी	O
मैंने	O
वो	O
देखा	O
तो	O
क्या	O
था	O
कि	O
एक	O
ऐसा	O
report	O
है	O
जो	O
companies	O
होती	O
है	O
पूरी	O
दुनिया	O
में	O
उसके	O
बारे	O
में	O
report	O
तय्यार	O
करता	O
है	O
इससे	O
क्या	O
नुकसान	O
हुआ	O
की	O
वो	O
अपनी	O
short	O
list	O
बहोत	O
ही	O
निचे	O
आ	O
गए	O
पर	O
उसका	O
एक	O
नुक्सान	O
भी	O
होगा	O
की	O
जैसे	O
अडानी	O
है	O
और	O
अः	B-filler_R
reliance	O
Industry	O
है	O
वो	O
India	O
की	O
main	O
industries	O
है	O
तू	O
अगर	O
उन	O
पर	O
कोई	O
impact	O
होगा	O
तो	O
पूरे	O
द	O
~	O
अः	B-filler_R
शुद्ध	O
देश	O
पे	O
impact	O
होगा	O
तो	O
ये	O
सब	O
भी	O
होते	O
रहते	O
हैं	O
और	O
अः	B-filler_R
जैसे	O
कि	O
dollar	O
था	O
तो	O
dollar	O
का	O
भाव	O
अब	O
अः	B-filler_R
अस्सी	O
रुपये	O
तक	O
पहुंच	O
गया	O
है	O
तो	O
ये	O
तो	O
बहुत	O
ही	O
खराब	O
अः	B-filler_R
चिंता	O
जनक	O
बात	O
है	O
पु	B-repair_R
~	I-repair_R
हमारे	O
देश	O
के	O
लिए	O
की	O
हमारी	O
economiy	O
क्या	O
कर	O
रही	O
है	O
तो	O
वेसे	O
अगर	O
पर	O
अः	B-filler_R
अगर	O
दूसरी	O
तरफ	O
से	O
नजर	O
डालें	O
तो	O
Russia	O
और	O
अः	B-filler_R
Sri	O
Lanka	O
ने	O
क्या	O
हुआ	O
की	O
जो	O
अः	B-filler_R
international	O
business	O
होता	O
है	O
वो	O
अब	O
अः	B-filler_R
रूपैया	O
में	O
करेंगे	O
न	B-repair_R
~	I-repair_R
बल	I-repair_R
~	I-repair_R
बजाये	O
की	O
dollar	O
में	O
तो	O
ये	O
भी	O
एक	O
बहुत	O
अच्छी	O
बात	O
है	O
अपनी	O
economy	O
को	O
आगे	O
जाने	O
के	O
लिए	O
तो	O
ऐसे	O
बहुत	O
से	O
facts	O
हैं	O
जो	O
दिन	O
प्रति	O
दिन	O
होते	O
रहते	O
हैं	O
जैसे	O
की	O
ISRO	O
में	O
अः	B-filler_R
जो	O
ballistic	O
missile	O
का	O
था	O
वो	O
सफल	O
परीक्षण	O
हो	O
चूका	O
है	O
वो	O
चंद्रयान	O
three	O
की	O
तय्यारी	O
कर	O
रहे	O
है	O
l	O
हां	O
यार	B-pet_R
वो	O
तूने	O
बताया	O
की	O
जो	O
हमारे	O
चन्द्रयांन	O
की	O
तैयारी	O
कर	O
रहे	O
है	O
तो	O
यार	B-pet_R
वो	O
क्या	O
है	O
हमारा	O
जो	O
पहला	O
चन्द्रयान	O
जो	O
moon	O
वाला	O
जो	O
mission	O
हुआ	O
था	O
तो	O
उसने	O
हमेंअसफलता	O
मिली	O
थी	O
थोड़ी	O
तो	O
यार	B-pet_R
ये	O
सारे	O
~	B-filler_R
अः	I-filler_R
ISRO	O
तय्यारी	O
कर	O
ली	O
है	O
और	O
जो	O
चंद्रयान	O
इस	O
बार	O
ISRO	O
का	O
दावा	O
है	O
की	O
जो	O
अब	O
पूरा	O
ऐ	B-filler_R
~	I-filler_R
पूरा	O
सफल	O
अः	B-filler_R
परिक्षण	O
किया	O
जायेगा	O
जो	O
moon	O
mission	O
का	O
है	O
जो	O
हा	O
वो	O
तो	O
है	O
ही	O
पर	O
अः	B-filler_R
तूने	O
वो	O
पढ़ा	O
था	O
की	O
अः	B-filler_R
क्या	O
था	O
वो	O
हा	O
मुझे	O
पक्का	O
तो	O
नही	O
पता	O
पर	O
हा	O
वो	O
अः	B-filler_R
EV	O
तो	O
अः	B-filler_R
तुझे	O
पता	O
है	O
की	O
आने	O
वाले	O
समय	O
में	O
अब	O
road	O
पर	O
EV	O
electric	O
vehicle	O
होगे	O
जेसे	O
की	O
diesel	O
और	O
petrol	O
की	O
गाड़िया	O
बंद	O
कर	O
दी	O
जाएगी	O
और	O
electrok	B-repeat_R
~	I-repeat_R
electronic	B-Alteration
vehicle	I-Alteration
को	O
road	O
पे	O
स्थान	O
मिलेगा	O
और	O
इसे	O
road	O
बनाये	O
हां	O
यार	O
तूने	O
हा	O
तूने	O
सच	O
बोला	O
यार	O
अभी	O
तो	O
अभी	O
तु	O
देख	O
रहा	O
है	O
यार	O
हमारे	O
इसमें	O
कितने	O
सारे	O
electronic	O
vehicle	O
आ	O
गए	O
हैं	O
इसमें	O
तो	O
खासकर	O
के	O
scooty	O
और	O
जो	O
bike	O
है	O
वो	O
तो	O
बहुत	O
सारे	O
आ	O
गये	O
मेने	O
तो	O
यार	O
एक	O
जगह	O
तो	O
mercedes	O
भी	O
अः	B-filler_R
देखी	O
थी	O
जो	O
electronics	O
वाली	O
मैंने	O
सोचा	O
यार	B-pet_R
अभी	O
तो	O
बहुत	O
सारे	O
अः	B-filler_R
आ	O
गए	O
और	O
तूने	O
देखा	O
की	O
यार	B-pet_R
अभी	O
जगह	O
जगह	O
पर	O
अः	B-filler_R
जो	O
electronic	O
charging	O
के	O
point	O
होते	O
है	O
electronics	O
petrol	O
pump	O
बोल	O
सकते	O
है	O
हम	O
तो	O
वो	O
भी	O
अः	O
वो	O
भी	O
अभी	O
बद्र	B-repair_R
~	I-repair_R
बड़	O
रहे	O
है	O
l	O
हा	O
तो	O
एक	O
तो	O
बहुत	O
ही	O
अः	B-filler_R
अच्छी	O
बात	O
होगी	O
आने	O
वाले	O
समय	O
में	O
इसके	O
साथ	O
साथ	O
क्या	O
है	O
कि	O
अः	B-filler_R
जो	O
प्रदूषण	O
हो	O
रहा	O
है	O
वो	O
भी	O
बढ़ता	O
जा	O
रहा	O
है	O
तो	O
अः	B-filler_R
एक	O
G	O
20	O
summit	O
हुई	O
थी	O
उन	B-repair_R
~	I-repair_R
उन्होंने	O
इस	O
बात	O
पे	O
topic	O
की	B-repeat_R
~	I-repeat_R
की	O
केसे	O
अः	B-filler_R
pollution	O
को	O
control	O
किया	O
जाये	O
सके	B-repair_R
~	I-repair_R
environment	O
को	O
बचा	O
स	B-repair_R
~	I-repair_R
बचाया	O
जा	O
सके	O
ozone	O
layer	O
में	O
जो	O
छेद	O
हो	O
रहे	O
हैं	O
उससे	O
भी	O
हमें	O
लड़ना	O
है	O
l	O
और	O
Elon	O
Musk	O
की	O
जो	O
company	O
है	O
वो	O
काम	O
करेगी	O
अः	B-filler_R
Mars	O
याने	O
की	O
मगल	O
ग्रह	O
पर	O
इन्सान	O
को	O
केसे	O
वह	O
अः	B-filler_R
रहने	O
लायक	O
बनाया	O
जा	O
सके	O
इसे	O
बहुत	O
से	O
planet	O
खोजे	O
जा	O
चुके	O
है	O
हां	O
यार	O
तुने	O
बताया	O
की	O
Elon	O
Musk	O
जो	O
company	O
काम	O
कर	O
रही	O
है	O
उसमें	O
यार	O
बहुत	O
सारे	O
लोगों	O
ने	O
यार	O
भी	O
पहले	O
से	O
book	O
करवा	O
दी	O
है	O
की	O
अः	B-filler_R
जो	O
ज	B-repeat_R
~	I-repeat_R
ये	I-repeat_R
tour	O
होने	O
वाला	O
है	O
जो	O
दुनिया	O
में	O
पहली	O
बार	O
ऐसा	O
कुछ	O
tour	O
होगा	O
जिसमे	O
आम	O
इंसान	O
space	O
में	O
जाएगा	O
ऐसा	O
पहली	O
बार	O
होने	O
वाला	O
है	O
और	O
Elon	O
Musk	O
की	O
जो	O
company	O
है	O
उस	O
पर	O
काम	O
कर	O
रही	O
है	O
और	O
तूने	O
देखा	O
यार	B-pet_R
की	O
वो	O
अः	B-filler_R
Elon	O
Musk	O
की	O
जो	O
company	O
है	O
उन्होंने	O
tesla	O
car	O
बनाई	O
है	O
और	O
उन्होंने	O
ये	O
भी	O
घोषणा	O
की	O
है	O
की	O
ये	O
जो	O
पुरे	O
पुरे	O
विश्व	O
में	O
कोई	O
ऐसा	O
hacker	O
नहीं	O
बन	O
पाया	O
अभी	O
तक	O
की	O
जो	O
tesla	O
car	O
को	O
hack	O
कर	O
सके	O
और	O
जो	O
hack	O
कर	O
के	O
दिखायेगा	O
उसको	O
कितने	O
करोड़ो	O
का	O
इनाम	O
रखा	O
है	O
उस	O
पर	O
हा	O
वो	O
तो	O
है	O
ही	O
अः	B-filler_R
अगर	O
कोई	O
hack	O
कर	O
देता	O
है	O
तो	O
उस	B-repair_R
~	I-repair_R
उसके	O
उसे	O
पचास	O
लाख	O
का	O
इनाम	O
मिलेगा	O
तो	O
वो	O
तो	O
अच्छी	O
बात	O
है	O
पर	O
हो	O
सकता	O
है	O
ना	O
भी	O
हो	O
पाए	O
क्यो	O
की	O
अः	B-filler_R
उनकी	O
technology	O
इतनी	O
आगे	O
हो	O
सकती	O
है	O
इसके	O
साथ	O
साथ	O
अगर	O
हम	O
अः	B-filler_R
अपनी	O
weather	O
के	O
साथ	O
अः	B-filler_R
comparison	O
करे	O
अः	B-filler_R
जो	O
सर्दी	O
है	O
वो	O
बहुत	O
ही	O
बढ़ती	O
जा	O
रही	O
है	O
जेसे	O
की	O
अः	B-filler_R
कुछ	O
इलाके	O
वहाँ	O
mines	O
fifteen	O
हो	O
जाती	O
है	O
और	O
कुछ	O
ऐसे	O
है	O
जो	O
ठंडी	O
होती	O
ही	O
नही	O
है	O
पर	O
अः	B-filler_R
में	O
क्या	O
कह	O
रहा	O
था	O
कि	O
जो	O
Climate	O
change	O
जो	O
परिवर्तन	O
है	O
मुझे	O
तो	O
अः	B-filler_R
यही	O
responsible	O
लगता	O
है	O
इसके	O
पीछे	O
जो	O
scientist	O
भी	O
ऐसा	O
prediction	O
कर	O
रहे	O
क्योंकि	O
अभी	O
अभी	O
एक	O
prediction	O
आया	O
था	O
वो	O
कह	O
रहा	O
था	O
कि	O
अगर	O
glacier	O
पिघल	O
जाएंगे	O
तो	O
अः	B-filler_R
जो	O
समुद्र	O
level	O
के	O
पास	O
जो	O
शहर	O
है	O
जेसे	O
की	O
मुंबई	O
और	O
दुसरे	O
तो	O
वो	O
अः	B-filler_R
पुरे	O
के	O
पुरे	O
अन्दर	O
अः	B-filler_R
हो	O
समा	O
जायेंगे	O
तो	O
ये	O
भी	O
अः	B-filler_R
कुछ	O
गोर	O
करने	O
की	O
बात	O
है	O
इसके	O
साथ	O
साथ	O
अः	B-filler_R
जो	O
एक	O
zoo	O
खुलने	O
जा	O
रहा	O
है	O
अपनी	O
गुजरात	O
government	O
तो	O
ये	O
सब	O
भी	O
हमें	O
देखने	O
चाहिए	O
हां	O
यार	O
और	B-repeat_R
और	O
कोई	O
झूटी	O
बात	O
आई	O
है	O
तो	O
यार	B-pet_R
इस्मे	O
हमारे	O
देश	O
में	O
एक	O
भी	O
चिता	O
नहीं	O
था	O
तो	O
नामीबिया	O
से	O
चिति	B-repair_R
~	O
चीते	B-Alteration
लाये	O
गये	O
हमारे	O
देश	O
में	O
और	O
कोई	B-repeat_R
और	I-repeat_R
और	O
भी	O
कुछ	O
लाने	O
का	O
अभी	O
चल	O
रहा	O
है	O
के	O
और	O
भी	O
बहोत	O
सरे	O
जो	O
animal	O
वो	O
हमारे	O
India	O
में	O
लाये	O
जाने	O
वाले	O
हैं	O
और	O
तूने	O
देखा	O
यार	B-pet_R
चिते	O
की	O
जो	O
मादा	O
थी	O
उसने	O
बच्चे	O
को	O
जन्म	O
दिया	O
वो	B-repeat_R
~	I-repeat_R
वो	I-repeat_R
तूने	O
पढ़ा	O
था	O
l	O
नहीं	O
यार	O
ये	O
मैंने	O
पढ़ा	O
नहीं	O
था	O
क्योंकि	O
में	O
अभी	O
थोडा	O
busy	O
था	O
तो	O
पढने	O
गया	O
था	O
हा	O
पर	O
मेने	O
ऐ	B-repair_R
~	I-repair_R
एक	O
बात	O
अः	B-filler_R
देखि	O
थी	O
की	O
गुजरात	O
